De Preville,74,France,FC Girondins de Bordeaux,22000
Chahechouhe,74,Morocco,caykur Rizespor,34000
Ibe,74,England,Bournemouth,40000
Nyom,74,Cameroon,CD Leganes,26000
Niakhate,74,France,FSV Mainz 05,32000
Del Valle,74,Colombia,Queretaro,22000
Kayode,74,Nigeria,Shakhtar Donetsk,30000
Santander,74,Paraguay,Bologna,34000
Roberts,74,England,Girona FC,22000
Tameze,74,France,OGC Nice,26000
Roofe,74,England,Leeds United,22000
Sosa,74,Argentina,Pachuca,34000
Melgarejo,74,Paraguay,Spartak Moscow,22000
Kourmpelis,74,Greece,Panathinaikos FC,26000
Kirintili,74,Turkey,Atiker Konyaspor,30000
Krunic,74,Bosnia Herzegovina,Empoli,22000
Sviatchenko,74,Denmark,FC Midtjylland,22000
Orban,74,Argentina,Racing Club,28000
Laurini,74,France,Fiorentina,34000
N'Doye,74,Senegal,FC Kobenhavn,26000
Arfield,74,Canada,Rangers FC,24000
Beausejour,74,Chile,Chile,26000
Ciciretti,74,Italy,Ascoli,36000
En-Nesyri,74,Morocco,CD Leganes,38000
Rosario,74,Netherlands,PSV,36000
Caprari,74,Italy,Sampdoria,32000
Waris,74,Ghana,FC Nantes,32000
Bakalorz,74,Germany,Hannover 96,30000
Benezet,74,France,En Avant de Guingamp,22000
Fuenzalida,74,Chile,Universidad Catolica,22000
Gomez Andrade,74,Colombia,Union de Santa Fe,36000
Amartey,74,Ghana,Leicester City,26000
Santini,74,Croatia,RSC Anderlecht,34000
Ciano,74,Italy,Frosinone,30000
Sippel,74,Germany,Borussia Monchengladbach,38000
Kameni,74,Cameroon,Fenerbahce SK,34000
Mensah,74,Ghana,Kayserispor,26000
Coady,74,England,Wolverhampton Wanderers,24000
Aguedar,74,Paraguay,Paraguay,28000
Reginiussen,74,Norway,Rosenborg BK,30000
Musonda,74,Belgium,Vitesse,26000
Bassogog,74,Cameroon,Cameroon,28000
Kopic,74,Czech Republic,Viktoria Plzen,24000
Padelli,74,Italy,Inter,22000
Caraglio,74,Argentina,Cruz Azul,22000
Browne,74,Republic of Ireland,Preston North End,38000
Kempf,74,Germany,VfB Stuttgart,28000
Lapadula,74,Italy,Genoa,22000
Etheridge,74,Philippines,Cardiff City,40000
Hrosovsky,74,Slovakia,Viktoria Plzen,36000
Ekici,74,Turkey,Fenerbahce SK,30000
Meier,74,Germany,FC St. Pauli,34000
Inler,74,Switzerland,Medipol Basaksehir FK,32000
Wimmer,74,Austria,Hannover 96,24000
Forster,74,England,Southampton,28000
Soyuncu,74,Turkey,Leicester City,24000
Larsen,74,Denmark,Borussia Dortmund,30000
Alvarez,74,Mexico,Mexico,24000
Svensson,74,Sweden,Seattle Sounders FC,30000
Kreilach,74,Croatia,Real Salt Lake,38000
Nagbe,74,United States,Atlanta United,32000
Bowen,74,England,Hull City,38000
Grabban,74,England,Nottingham Forest,30000
Lemos,74,Uruguay,Sassuolo,22000
Toure,74,Mali,Eintracht Frankfurt,32000
Watkins,74,England,Brentford,34000
Oztunali,74,Germany,FSV Mainz 05,34000
Dewaest,74,Belgium,KRC Genk,28000
Aguilar,74,Mexico,Club America,24000
March,74,England,Brighton & Hove Albion,36000
Livakovic,74,Croatia,Dinamo Zagreb,26000
Haroun,74,Belgium,Royal Antwerp FC,22000
Raggi,74,Italy,AS Monaco,40000
Mena,74,Ecuador,Club Leon,28000
Verstraete,74,Belgium,KAA Gent,22000
Vukovic,74,Australia,KRC Genk,28000
Ostrzolek,74,Germany,Hannover 96,24000
Pieters,74,Netherlands,Amiens SC,30000
Van der Heijden,74,Netherlands,Feyenoord,22000
Mothiba,74,South Africa,RC Strasbourg Alsace,26000
Kalinski,74,Argentina,Estudiantes de La Plata,32000
Bijlow,74,Netherlands,Feyenoord,38000
Song,74,Cameroon,FC Sion,30000
Mount,74,England,Derby County,32000
Karlsson,73,Sweden,AIK,28500
Tufan,73,Turkey,Alanyaspor,25500
Success,73,Nigeria,Watford,19500
Ozbiliz,73,Armenia,Willem II,27000
Bardi,73,Italy,Frosinone,18000
Rangel,73,Colombia,Junior FC,24000
Simic,73,Czech Republic,Frosinone,28500
Pisculichi,73,Argentina,Argentinos Juniors,22500
Montes,73,Mexico,Monterrey,19500
Opazo,73,Chile,Chile,27000
Asad,73,Argentina,Velez Sarsfield,18000
Cuevas,73,Argentina,CD Everton de Vina del Mar,24000
Henderson,73,England,Sheffield United,16500
Viera,73,Uruguay,Junior FC,25500
Vicari,73,Italy,SPAL,21000
Baumjohann,73,Germany,Western Sydney Wanderers,21000
O'Connell,73,England,Sheffield United,18000
Ramselaar,73,Netherlands,PSV,28500
Diallo,73,Senegal,FC Metz,24000
Smith,73,England,Huddersfield Town,16500
Peeters,73,Belgium,SV Zulte-Waregem,24000
Lewis,73,England,Aberdeen,16500
Lozano,73,Uruguay,Santos Laguna,16500
Stevens,73,Republic of Ireland,Sheffield United,25500
Cacciatore,73,Italy,Cagliari,19500
Kaminski,73,Poland,Fortuna Dusseldorf,27000
Ward,73,England,Crystal Palace,28500
Cardenas,73,Colombia,Atletico Bucaramanga,28500
Maxim,73,Romania,FSV Mainz 05,25500
Westwood,73,Republic of Ireland,Sheffield Wednesday,24000
Barrientos,73,Argentina,Deportivo Toluca,28500
Isimat-Mirin,73,France,Besiktas JK,18000
Diagne,73,Senegal,Atiker Konyaspor,27000
Bussmann,73,France,FSV Mainz 05,24000
Rybalka,73,Ukraine,Sivasspor,28500
Peruzzi,73,Argentina,San Lorenzo de Almagro,24000
Neustadter,73,Russia,Fenerbahce SK,18000
Martins,73,Bolivia,Bolivia,18000
Mitrovic,73,Croatia,Club Brugge KV,22500
Perez,73,Argentina,San Lorenzo de Almagro,24000
Cantillo,73,Colombia,Junior FC,16500
Aliendro,73,Argentina,Atletico Tucuman,25500
Livermore,73,England,West Bromwich Albion,28500
Karavaev,73,Russia,Vitesse,24000
Reid,73,England,Cardiff City,28500
Giebelmann,73,Germany,Fortuna Dusseldorf,19500
Forestieri,73,Italy,Sheffield Wednesday,16500
Buyuk,73,Turkey,Yeni Malatyaspor,22500
Clemens,73,Germany,FC Koln,27000
Ibarguen,73,Colombia,Club America,19500
Rausch,73,Russia,Russia,18000
Pavez,73,Chile,Colo-Colo,25500
Bennett,73,England,Wolverhampton Wanderers,19500
Nakoulma,73,Burkina Faso,caykur Rizespor,21000
Banguera,73,Ecuador,Ecuador,19500
Al Hussien,73,Syria,Al Taawoun,21000
Poundje,73,France,FC Girondins de Bordeaux,28500
McCarty,73,United States,Chicago Fire,30000
Koybasi,73,Turkey,Fenerbahce SK,24000
Abeid,73,Algeria,Dijon FCO,19500
Donis,73,Greece,VfB Stuttgart,28500
Schlupp,73,Ghana,Crystal Palace,22500
Jensen,73,Denmark,FC Utrecht,27000
Poulsen,73,Denmark,FC Midtjylland,25500
Roldan,73,United States,Seattle Sounders FC,27000
Dionisi,73,Italy,Frosinone,18000
Ince,73,England,Stoke City,28500
Bannan,73,Scotland,Sheffield Wednesday,18000
Miranchuk,73,Russia,Lokomotiv Moscow,30000
Macheda,73,Italy,Panathinaikos FC,18000
Webster,73,England,Bristol City,24000
Duque,73,Colombia,Millonarios FC,19500
Barroso,73,Argentina,Colo-Colo,24000
Kouame,73,Ivory Coast,Genoa,22500
Rodriguez,73,Colombia,Minnesota United FC,22500
Meggiorini,73,Italy,Chievo Verona,27000
Farinez,73,Venezuela,Venezuela,22500
Krishna,73,Fiji,Wellington Phoenix,18000
Fosu-Mensah,73,Netherlands,Fulham,21000
Bungert,73,Germany,FSV Mainz 05,16500
Chimino,73,Argentina,Club Atletico Huracan,27000
Said,73,France,Dijon FCO,22500
Egan,73,Republic of Ireland,Sheffield United,22500
Demirok,73,Turkey,Atiker Konyaspor,28500
Klement,73,Germany,SC Paderborn 07,18000
Parker,73,United States,New York Red Bulls,21000
Nababkin,73,Russia,PFC CSKA Moscow,18000
Forren,73,Norway,Molde FK,22500
Bamba,73,Ivory Coast,Angers SCO,30000
Martin,73,Mexico,Mexico,27000
Gandolfi,73,Argentina,Club Atletico Talleres,22500
Lucioni,73,Italy,Lecce,28500
Buchtmann,73,Germany,FC St. Pauli,25500
Qazaishvili,73,Georgia,San Jose Earthquakes,28500
Leca,73,France,Racing Club de Lens,21000
Marrone,73,Italy,Hellas Verona,19500
Fer,73,Netherlands,Swansea City,18000
Gunnarsson,73,Iceland,Cardiff City,22500
McGeady,73,Republic of Ireland,Sunderland,27000
Riedewald,73,Netherlands,Crystal Palace,16500
Mayada,73,Uruguay,River Plate,30000
Rosina,73,Italy,US Salernitana 1919,25500
Kragl,73,Germany,Foggia,21000
Banguera,73,Colombia,Independiente Santa Fe,21000
Jara,73,Chile,Estudiantes de La Plata,24000
Elez,73,Croatia,Hannover 96,21000
Walke,73,Germany,FC Red Bull Salzburg,19500
Trapp,73,United States,Columbus Crew SC,25500
Reach,73,England,Sheffield Wednesday,24000
Diekmeier,73,Germany,SV Sandhausen,21000
Genevois,73,Haiti,Stade Malherbe Caen,16500
Krohn-Dehli,73,Denmark,Deportivo de La Coruna,27000
Penneteau,73,France,Sporting de Charleroi,16500
Hernandez,73,Germany,Norwich City,30000
Unsain,73,Argentina,Defensa y Justicia,21000
Larsson,73,Sweden,AIK,24000
Sigurthsson,73,Iceland,Iceland,16500
Hansen,73,Denmark,FC Midtjylland,21000
Tobio,73,Argentina,Deportivo Toluca,18000
Miazga,73,United States,Reading,18000
Vittor,73,Argentina,Universidad de Chile,25500
Araujo,73,Argentina,UD Las Palmas,24000
Assale,73,Ivory Coast,BSC Young Boys,28500
Sharp,73,England,Sheffield United,16500
Schindler,73,Ghana,Holstein Kiel,25500
Uronen,73,Finland,KRC Genk,30000
Dejaegere,73,Belgium,KAA Gent,22500
Knoll,73,Germany,FC St. Pauli,28500
Kamada,73,Japan,Sint-Truidense VV,19500
Novak,73,Czech Republic,Trabzonspor,28500
Toledo,73,Argentina,Club Atletico Colon,24000
Cerutti,73,Argentina,Independiente,22500
Gentiletti,73,Argentina,Albacete BP,25500
Frantz,73,Germany,SC Freiburg,25500
Buendia,73,Argentina,Norwich City,27000
Klich,73,Poland,Leeds United,22500
Kljestan,73,United States,Orlando City SC,27000
Russ,73,Germany,Eintracht Frankfurt,27000
Gosens,73,Germany,Atalanta,30000
Stepinski,73,Poland,Chievo Verona,18000
Elyounoussi,73,Norway,AIK,18000
Nuzzolo,73,Switzerland,Neuchatel Xamax,27000
Navarro,73,Argentina,Queretaro,21000
Zardes,73,United States,Columbus Crew SC,28500
Monnet-Paquet,73,France,AS Saint-etienne,27000
Terranova,73,Italy,US Cremonese,18000
Skrzybski,73,Germany,FC Schalke 04,18000
Reichel,73,Germany,FC Union Berlin,16500
Heuer Fernandes,73,Portugal,SV Darmstadt 98,27000
Doan,73,Japan,FC Groningen,27000
Salinas,73,Mexico,Deportivo Toluca,18000
Bianchi,73,Argentina,Atletico Tucuman,21000
Veigneau,73,France,Kasimpasa SK,22500
Sensi,73,Italy,Sassuolo,30000
Bauer,73,Austria,Stoke City,30000
Fossum,73,Norway,Hannover 96,30000
Barrios,73,Colombia,FC Dallas,25500
Lemoine,73,France,FC Lorient,16500
Balliu,73,Albania,FC Metz,19500
Cisse,73,Senegal,Olympiacos CFP,22500
Naughton,73,England,Swansea City,24000
Tashaev,73,Russia,Spartak Moscow,25500
Rispoli,73,Italy,Palermo,18000
Lukic,73,Serbia,Torino,28500
Mrabti,73,Sweden,Birmingham City,18000
Pavelka,73,Czech Republic,Kasimpasa SK,21000
Eboa Eboa,73,Cameroon,En Avant de Guingamp,28500
Doukoure,73,Ivory Coast,Levante UD,22500
Menez,73,France,Club America,18000
Stekelenburg,73,Netherlands,Everton,25500
Ward,73,Wales,Leicester City,28500
Traore,73,Burkina Faso,Atiker Konyaspor,30000
Gelin,73,France,Stade Rennais FC,18000
Pasquini,73,Argentina,Club Atletico Lanus,24000
Donati,73,Italy,FSV Mainz 05,24000
Biraschi,73,Italy,Genoa,24000
Schaars,73,Netherlands,SC Heerenveen,18000
Ciofani,73,Italy,Frosinone,19500
Martinez,73,Argentina,San Lorenzo de Almagro,28500
Naismith,73,Scotland,Heart of Midlothian,24000
John,73,Netherlands,Vitoria Guimaraes,30000
Zeneli,73,Kosovo,Stade de Reims,18000
Rinaudo,73,Argentina,Rosario Central,27000
Wormgoor,73,Netherlands,SK Brann,18000
Santos,73,Uruguay,CD Leganes,24000
Hahn,73,Germany,FC Augsburg,24000
Misic,73,Croatia,PAOK,22500
Lowe,73,Germany,Huddersfield Town,30000
Abedzadeh,73,Iran,Clube Sport Maritimo,25500
Valdes,73,Chile,Colo-Colo,30000
Pivaric,73,Croatia,Dynamo Kyiv,21000
Buttner,73,Netherlands,Vitesse,19500
Kasami,73,Switzerland,FC Sion,21000
Kenny,73,England,Everton,30000
Heller,73,Germany,SV Darmstadt 98,27000
Guruceaga,73,Uruguay,Club Atletico Tigre,28500
Van der Wiel,73,Netherlands,Toronto FC,19500
Carson,73,England,Derby County,24000
Caseres,73,Argentina,Villarreal CF,28500
Luongo,73,Australia,Queens Park Rangers,30000
Seleznyov,73,Ukraine,Malaga CF,22500
Orsic,73,Croatia,Dinamo Zagreb,21000
Leitner,73,Germany,Norwich City,21000
Penaranda,73,Venezuela,Watford,21000
Banana,73,Cameroon,Cameroon,22500
Saville,73,Northern Ireland,Middlesbrough,21000
Kucher,73,Ukraine,Kayserispor,21000
Chavalerin,73,France,Stade de Reims,30000
Skubic,73,Slovenia,Atiker Konyaspor,18000
Emond,73,Belgium,Standard de Liege,16500
Stocker,73,Switzerland,FC Basel 1893,16500
Urruti,73,Argentina,Montreal Impact,30000
Bettinelli,73,England,Fulham,27000
Perez,73,Argentina,Independiente Santa Fe,28500
Basanta,73,Argentina,Monterrey,28500
Goldson,73,England,Rangers FC,30000
Britos,73,Uruguay,Queretaro,27000
Rigamonti,73,Argentina,Belgrano de Cordoba,18000
Coufal,73,Czech Republic,SK Slavia Praha,22500
Bennacer,73,Algeria,Empoli,22500
Molina,73,Mexico,Guadalajara,25500
Fernandez,73,Argentina,Club Necaxa,27000
Braghieri,73,Argentina,Club Tijuana,28500
Dituro,73,Argentina,Universidad Catolica,24000
Long,73,Republic of Ireland,Burnley,28500
Agbo,73,Nigeria,Rayo Vallecano,30000
Kaldirim,73,Turkey,Fenerbahce SK,24000
Dioudis,73,Greece,Panathinaikos FC,28500
Pocrnjic,73,Argentina,Club Atletico Aldosivi,27000
Amrabat,73,Morocco,Club Brugge KV,28500
Salcedo,73,Paraguay,Club Atletico Huracan,22500
Ito,73,Japan,KRC Genk,30000
Sorensen,73,Denmark,FC Koln,19500
Hunou,73,France,Stade Rennais FC,28500
Magnusson,73,Iceland,PFC CSKA Moscow,19500
Yanga-Mbiwa,73,France,Olympique Lyonnais,27000
Kent,73,England,Rangers FC,27000
Sorbon,73,France,En Avant de Guingamp,28500
Diedhiou,73,Senegal,Bristol City,24000
Fernandez,73,Argentina,Velez Sarsfield,28500
Meza,73,Colombia,Tigres U.A.N.L.,19500
Krul,73,Netherlands,Norwich City,30000
Aguirregaray,73,Uruguay,Al Fateh,25500
Al Dawsari,73,Saudi Arabia,Al Hilal,18000
Zambo Anguissa,73,Cameroon,Fulham,30000
Mina,73,Ecuador,Yeni Malatyaspor,18000
Clucas,73,England,Stoke City,24000
Sural,73,Czech Republic,Alanyaspor,25500
Racic,73,Serbia,CD Tenerife,24000
Rios,73,Mexico,Deportivo Toluca,30000
Vrancic,73,Bosnia Herzegovina,Norwich City,18000
Fleck,73,Scotland,Sheffield United,30000
Maher,73,Netherlands,AZ Alkmaar,21000
Sigurtharson,73,Iceland,Iceland,25500
Limbombe,73,Belgium,FC Nantes,18000
Miranda,73,Argentina,Defensa y Justicia,28500
Gil,73,Argentina,Rosario Central,22500
Perez,73,Colombia,Deportes Tolima,21000
Henriquez,73,Chile,Universidad de Chile,16500
Cimirot,73,Bosnia Herzegovina,Standard de Liege,19500
Aquino,73,Peru,Peru,24000
Kubo,73,Japan,FC Nurnberg,30000
Arboleda,73,Colombia,Colombia,16500
Bertoli,73,Argentina,Patronato,18000
Leistner,73,Germany,Queens Park Rangers,28500
Mukhtar,73,Germany,Brondby IF,24000
Dimitrievski,73,FYR Macedonia,Rayo Vallecano,25500
Rzatkowski,73,Germany,New York Red Bulls,19500
Goldaniga,73,Italy,Frosinone,19500
Heurtaux,73,France,MKE Ankaragucu,18000
Borjan,73,Canada,Canada,27000
Loum,73,Senegal,FC Porto,21000
Marrugo,73,Colombia,Millonarios FC,22500
Mbaye,73,Senegal,Bologna,16500
Schiattarella,73,Italy,SPAL,27000
Lezcano,73,Argentina,Monarcas Morelia,27000
Herrera,73,Chile,Chile,28500
Hruska,73,Czech Republic,Viktoria Plzen,28500
Harbaoui,73,Tunisia,SV Zulte-Waregem,22500
Freeman,73,England,Queens Park Rangers,19500
Cigerci,73,Turkey,Fenerbahce SK,24000
Caleta-Car,73,Croatia,Olympique de Marseille,19500
Kapino,73,Greece,SV Werder Bremen,25500
Lolley,73,England,Nottingham Forest,24000
Cardozo,73,Argentina,Racing Club,30000
Fagundez,73,Uruguay,New England Revolution,27000
Prediger,73,Argentina,Club Atletico Tigre,27000
Didot,73,France,En Avant de Guingamp,19500
Monetti,73,Argentina,San Lorenzo de Almagro,24000
Foyth,73,Argentina,Tottenham Hotspur,16500
Schmid,73,France,FC Augsburg,19500
Jung,73,Germany,Hamburger SV,22500
Chavez,73,Argentina,Club Atletico Huracan,19500
Bustamante,73,Argentina,Curico Unido,24000
Tomiyasu,73,Japan,Sint-Truidense VV,28500
Hooper,73,England,Sheffield Wednesday,27000
Taniguchi,73,Japan,Kawasaki Frontale,22500
Traore,73,Ivory Coast,Goztepe SK,25500
Barrada,73,Morocco,Gimnastic de Tarragona,27000
Wikheim,73,Norway,FC Midtjylland,24000
Smithies,73,England,Cardiff City,22500
Horava,73,Czech Republic,Viktoria Plzen,16500
Ragusa,73,Italy,Hellas Verona,27000
Berg,73,Sweden,Djurgardens IF,28500
Dordevic,73,Serbia,Chievo Verona,30000
Goralski,73,Poland,Poland,16500
Ramirez,73,Argentina,Club Atletico Talleres,21000
Randolph,73,Republic of Ireland,Middlesbrough,28500
Behich,73,Australia,PSV,24000
Elm,73,Sweden,Kalmar FF,28500
Bissouma,73,Mali,Brighton & Hove Albion,27000
Boril,73,Czech Republic,SK Slavia Praha,24000
Bakasetas,73,Greece,AEK Athens,25500
Vossen,73,Belgium,Club Brugge KV,19500
Njie,73,Cameroon,Olympique de Marseille,22500
Pazzini,73,Italy,Hellas Verona,25500
Troost-Ekong,73,Nigeria,Udinese,22500
Adams,73,England,Birmingham City,19500
Grunwald,73,Austria,FK Austria Wien,27000
Celina,73,Kosovo,Swansea City,21000
Howson,73,England,Middlesbrough,27000
Asare,73,Ghana,KAA Gent,19500
Wood,73,United States,Hannover 96,18000
Ulloa,73,Argentina,Pachuca,18000
Kanazaki,73,Japan,Sagan Tosu,25500
Boye,73,Argentina,AEK Athens,16500
Ricaurte,73,Colombia,Independiente Medellin,22500
Vada,73,Argentina,AS Saint-etienne,28500
Diakhaby,73,France,Huddersfield Town,19500
Bessa,73,Italy,Genoa,25500
Torosidis,73,Greece,Olympiacos CFP,19500
Saivet,73,Senegal,Bursaspor,22500
Derdiyok,73,Switzerland,Galatasaray SK,27000
Jones,73,Trinidad & Tobago,SV Darmstadt 98,24000
Sunzu,73,Zambia,FC Metz,25500
Ba,73,Senegal,Medipol Basaksehir FK,30000
Anor,73,Venezuela,SD Huesca,19500
Demiral,73,Turkey,Sassuolo,24000
Melchiorri,73,Italy,Perugia,24000
Acevedo,73,Argentina,Union de Santa Fe,22500
Wague,73,Mali,Nottingham Forest,27000
Tekdemir,73,Turkey,Medipol Basaksehir FK,28500
Grosicki,73,Poland,Hull City,19500
Manriquez,73,Chile,CD Universidad de Concepcion,30000
Ingason,73,Iceland,PAOK,16500
Tannane,73,Morocco,FC Utrecht,16500
Hinestroza,73,Colombia,Junior FC,27000
Xhaka,73,Albania,FC Basel 1893,16500
Kudryashov,73,Russia,Medipol Basaksehir FK,24000
Long,73,Republic of Ireland,Southampton,22500
Hennings,73,Germany,Fortuna Dusseldorf,28500
Ankersen,73,Denmark,FC Kobenhavn,16500
Nardi,73,France,KSV Cercle Brugge,24000
Sanogo,73,France,Toulouse Football Club,24000
Musto,73,Argentina,SD Huesca,18000
St. Juste,73,Netherlands,Feyenoord,19500
Leibold,73,Germany,FC Nurnberg,24000
Shaparenko,73,Ukraine,Dynamo Kyiv,30000
Torje,73,Romania,Sivasspor,25500
Krafth,73,Sweden,Amiens SC,18000
Cesar,73,Slovenia,Chievo Verona,30000
Baal,73,France,Stade Rennais FC,27000
Acquah,73,Ghana,Empoli,22500
Rezaei,73,Iran,Club Brugge KV,27000
Martins Indi,73,Netherlands,Stoke City,28500
Al Faraj,73,Saudi Arabia,Al Hilal,24000
Toljan,73,Germany,Celtic,22500
Lombaerts,73,Belgium,KV Oostende,22500
Uysal,73,Turkey,Besiktas JK,19500
Regattin,73,Morocco,Akhisar Belediyespor,19500
De Jong,73,Netherlands,Sydney FC,28500
Hamid,73,United States,DC United,27000
Barrios,73,Paraguay,Club Atletico Huracan,19500
Diaz,73,Colombia,Junior FC,19500
Ntcham,73,France,Celtic,27000
Mathenia,73,Germany,FC Nurnberg,18000
Cohen,73,Israel,FC Ingolstadt 04,27000
Pied,73,France,LOSC Lille,19500
Christiansen,73,Denmark,Malmo FF,19500
Vlaar,73,Netherlands,AZ Alkmaar,22500
Siligardi,73,Italy,Parma,18000
Luthe,73,Germany,FC Augsburg,19500
Burian,73,Uruguay,Club Atletico Colon,27000
Yotun,73,Peru,Peru,18000
Kovarik,73,Czech Republic,Viktoria Plzen,21000
Keseru,73,Romania,Romania,27000
Roef,73,Belgium,Waasland-Beveren,24000
Kovacs,73,Hungary,Hungary,19500
Ndong,73,Gabon,En Avant de Guingamp,19500
Crivelli,73,France,Stade Malherbe Caen,18000
Ajer,73,Norway,Celtic,21000
Sorg,73,Germany,Hannover 96,22500
Guzan,73,United States,Atlanta United,25500
Dainelli,73,Italy,Livorno,16500
Narsingh,73,Netherlands,Swansea City,18000
Barreto,73,Paraguay,Sampdoria,16500
Pucciarelli,73,Italy,Chievo Verona,28500
Di Lorenzo,73,Italy,Empoli,24000
Carmona,73,Chile,Colo-Colo,28500
Najar,73,Honduras,RSC Anderlecht,24000
Pardo,73,Colombia,Deportivo Toluca,30000
Nakamura,73,Japan,Kawasaki Frontale,21000
Benalouane,73,Tunisia,Nottingham Forest,24000
Baeza,73,Chile,Al Ahli,24000
Johnsson,73,Sweden,En Avant de Guingamp,18000
Janson,73,Argentina,Club Atletico Tigre,22500
Schelotto,73,Italy,Chievo Verona,19500
Manceau,73,France,Angers SCO,18000
Cameron,73,United States,Queens Park Rangers,18000
Frei,73,United States,Seattle Sounders FC,22500
Raman,73,Belgium,Fortuna Dusseldorf,24000
Adenon,73,Benin,Amiens SC,16500
Le Goff,73,France,FC Lorient,25500
Barba,73,Italy,Chievo Verona,21000
Tachtsidis,73,Greece,Lecce,25500
Gordillo,73,Colombia,Deportes Tolima,18000
Thioub,73,France,Nimes Olympique,21000
Mohwald,73,Germany,SV Werder Bremen,27000
Montillo,73,Argentina,Club Atletico Tigre,22500
Kadah,73,Turkey,Goztepe SK,21000
Pedersen,73,Denmark,Birmingham City,25500
Nervo,73,Argentina,Santos Laguna,25500
Edouard,73,France,Celtic,25500
Diouf,73,Senegal,Stoke City,19500
Tomovic,73,Serbia,Chievo Verona,24000
Bezus,73,Ukraine,KAA Gent,24000
Verre,73,Italy,Perugia,28500
Mazzitelli,73,Italy,Genoa,28500
Kaminski,73,Belgium,KAA Gent,24000
Dessoleil,73,Belgium,Sporting de Charleroi,18000
Rodriguez,73,Mexico,Mexico,28500
Ujah,73,Nigeria,FSV Mainz 05,27000
Majer,73,Croatia,Dinamo Zagreb,18000
Sanchez,73,Argentina,Estudiantes de La Plata,18000
Johansson,73,Sweden,Stade Rennais FC,21000
Van Crombrugge,73,Belgium,KAS Eupen,21000
Van Damme,73,Belgium,Royal Antwerp FC,16500
Shepelev,73,Ukraine,Dynamo Kyiv,27000
Minamino,73,Japan,FC Red Bull Salzburg,21000
Orsolini,73,Italy,Bologna,25500
Reynoso,73,Argentina,Boca Juniors,24000
Tomasevic,73,Montenegro,KV Oostende,27000
Krhin,73,Slovenia,FC Nantes,16500
Ndongala,73,DR Congo,KRC Genk,22500
Letschert,73,Netherlands,FC Utrecht,16500
Mangala,73,Belgium,Hamburger SV,30000
Silva,73,Uruguay,Uruguay,28500
Mattiello,73,Italy,Bologna,28500
Hahn,73,Netherlands,SC Heerenveen,16500
Halliche,73,Algeria,Moreirense FC,27000
Hubner,73,Germany,FC Union Berlin,27000
Wilczek,73,Poland,Brondby IF,18000
Linnes,73,Norway,Galatasaray SK,19500
Barboza,73,Argentina,Defensa y Justicia,24000
Bolanos,73,Ecuador,Ecuador,21000
Wober,73,Austria,Sevilla FC,18000
Ninga,73,Chad,Stade Malherbe Caen,28500
Van der Hoorn,73,Netherlands,Swansea City,21000
Fredericks,73,England,West Ham United,25500
Pajot,73,France,Angers SCO,30000
Barco,73,Argentina,Atlanta United,16500
Darlow,73,England,Newcastle United,25500
Koch,73,Germany,SC Freiburg,18000
Husbauer,73,Czech Republic,SK Slavia Praha,25500
Clayton,73,England,Middlesbrough,24000
Yabo,73,Germany,DSC Arminia Bielefeld,19500
Luckassen,73,Netherlands,Hertha BSC,16500
Williams,73,Republic of Ireland,Millwall,27000
Bengtsson,73,Sweden,Malmo FF,16500
Chatzigiovanis,72,Greece,Panathinaikos FC,16000
Galanopoulos,72,Greece,AEK Athens,16000
Garritano,72,Italy,Cosenza,16000
Ajorque,72,France,RC Strasbourg Alsace,12000
Gaman,72,Romania,Al Shabab,19000
Mobara,72,South Africa,Orlando Pirates,19000
Hurmaci,72,Turkey,Sivasspor,20000
Hayden,72,England,Newcastle United,17000
N'Dinga,72,Congo,Sivasspor,16000
Tello,72,Colombia,Benevento,16000
Costa,72,Italy,Benevento,13000
Rosenberg,72,Sweden,Malmo FF,14000
Milligan,72,Australia,Hibernian,11000
Trybull,72,Germany,Norwich City,17000
Struna,72,Slovenia,Houston Dynamo,18000
Castro,72,Colombia,Kaizer Chiefs,14000
Arriola,72,United States,DC United,17000
McAuley,72,Northern Ireland,Rangers FC,11000
Antonsson,72,Sweden,Malmo FF,20000
Molinaro,72,Italy,Frosinone,18000
Oikonomou,72,Greece,AEK Athens,17000
Insua,72,Argentina,Panathinaikos FC,13000
Kadzior,72,Poland,Dinamo Zagreb,14000
Cahuzac,72,France,Toulouse Football Club,14000
Gonzalez,72,Paraguay,U.N.A.M.,19000
Bardsley,72,Scotland,Burnley,15000
Sema,72,Sweden,Watford,13000
Benito,72,Switzerland,BSC Young Boys,14000
Gouffran,72,France,Goztepe SK,20000
Mulgrew,72,Scotland,Blackburn Rovers,11000
Sambueza,72,Argentina,Junior FC,18000
Mavraj,72,Albania,FC Ingolstadt 04,20000
Oukidja,72,Algeria,FC Metz,19000
Siovas,72,Greece,CD Leganes,19000
Jelavic,72,Croatia,Guizhou Hengfeng FC,12000
Benrahma,72,Algeria,Brentford,13000
Gunok,72,Turkey,Medipol Basaksehir FK,20000
Izco,72,Argentina,Cosenza,13000
Goicoechea,72,Uruguay,Toulouse Football Club,17000
Boilesen,72,Denmark,FC Kobenhavn,20000
Abecasis,72,Argentina,Godoy Cruz,15000
Sylla,72,Guinea,Toulouse Football Club,18000
Van de Streek,72,Netherlands,FC Utrecht,15000
Mabiala,72,DR Congo,Portland Timbers,13000
Biyogo Poko,72,Gabon,Goztepe SK,19000
Davies,72,Canada,FC Bayern Munchen,13000
